,Unnamed: 0,SMILES
20094,20094,CC(=O)N1OC(=O)c2ccccc12
20095,20095,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)(C)C
20096,20096,CC1=CN(C2CC(O)C(CNC(=O)CC3(C)CC(O)CN3)O2)C(=O)NC1=O
20097,20097,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3C[C@H](N)[C@H]3C)c(F)c12
20098,20098,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CC(N)C3C)c(F)c12
20099,20099,C[C@@H]1[C@@H](N)CN1c2nc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)c4ccc(F)cc4F
20100,20100,Oc1oc2cc(ccc2n1)C#CCN3CCC(Cc4ccc(F)cc4)CC3
20101,20101,Oc1nc2cc(ccc2[nH]1)C#CCN3CCC(=Cc4ccc(F)cc4)CC3
20102,20102,CC(C)NCC(O)C(C)Oc1ccc(Cl)c(Cl)c1
20103,20103,CC(C)NCC(O)C(C)Oc1ccc(C)c(C)c1
20104,20104,CCc1ccc(OCC(O)C(C)NC(C)C)cc1
20105,20105,CC(C)NC(C)C(O)COc1ccc(C)c(C)c1
20106,20106,CCC[C@H](N)C(=O)N[C@@H]1CN([C@H]1C)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F
20107,20107,C[C@H](N)C(=O)N[C@@H]1CN([C@H]1C)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F
20108,20108,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CN([C@H]1C)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20109,20109,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc3ccc4OCOc4c3)c1Cl
20110,20110,CC(=O)c1cc2OCOc2cc1NC(=O)c3sccc3S(=O)(=O)Nc4onc(C)c4Cl
20111,20111,Cc1cc(C)c(CC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl)c(C)c1O
20112,20112,NCCCCCC1CCCCC1
20113,20113,C(CN1CCCC1)NCCc2ccccc2
20114,20114,COc1ccc2C(=O)N(Cc3nc4ccccc4s3)N=C(CC(=O)O)c2c1
20115,20115,COC(=O)[C@H]1C(c2cc(OC)c(OC)c(OC)c2)c3cc4OCOc4cc3C=C1\C=N\c5cc(OC)c(OC)c(OC)c5
20116,20116,CC[C@@H](C)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)CCSC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@H](C)CC)C(=O)N3CCC[C@@H]3C(=O)N4CCC[C@H]4C(=O)N[C@H](CCC(=O)O)C(=O)O
20117,20117,CC[C@@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CCCN1C(=O)[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)CCSC)[C@H](C)CC)C(=O)O
20118,20118,COc1cc2c(c3ccccc3n2C)c4c(NCCN(C)C)nccc14
20119,20119,Nc1ncnc2c1ncn2[C@@H]3OC4=C[C@](O[C@H]4[C@H]3O)(C(O)C(=O)O)C(=O)O
20120,20120,Cc1c(Cl)ccc(C[S+]([O-])c2nc3ccccc3[nH]2)c1N
20121,20121,Clc1cc2nc(C3CCNCC3)n(CC(=O)N\N=C\c4ccc5ccccc5n4)c2cc1Cl
20122,20122,CC(NC(C)(C)C)C(O)COc1ccc(C)c(C)c1
20123,20123,CCc1ccc(OCC(O)C(C)NC(C)(C)C)cc1
20124,20124,CC(Oc1ccccc1)C(O)CNC(C)(C)C
20125,20125,CC(C)C(=O)c1cc(C)cc(C)c1NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl
20126,20126,CC(=O)c1cc(C)cc(C)c1NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl
20127,20127,CCc1cc(C)cc(C)c1NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl
20128,20128,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO)C1CCCCC1
20129,20129,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O
20130,20130,CC(C)[C@@H]1NC(=O)[C@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)c(OCC5CO5)cc(C(=O)N[C@@H]6[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C(=O)[C@@H](NC6=O)C(C)C)c4N=C23)C)[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]8CCCN8C1=O
20131,20131,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(O)cc4c3cc12
20132,20132,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OCc5ccccc5)cc4c3c(C)c12
20133,20133,Cc1cc2OCOc2cc1CC(=O)c3sccc3S(=O)(=O)Nc4onc(C)c4Cl
20134,20134,Oc1nc2ccc(cc2s1)C#CCN3CCC(O)(Cc4ccc(F)cc4)CC3
20135,20135,Oc1nc2cc(ccc2[nH]1)C#CCN3CCC(Cc4cccc(F)c4)CC3
20136,20136,CO\N=C(\C(=O)NC1C2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3cccc4CCCc34)/c5csc(N)n5
20137,20137,C[C@H]1COc2c(N3C[C@H](N)[C@H]3C)c(F)cc4C(=O)C(=CN1c24)C(=O)O
20138,20138,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)C(C)C)C(C)C)C(=O)O
20139,20139,CCC(C)C(=O)C1=C(O)C(=C(O)C(C)(CC=C(C)C)C1=O)CC2C(CCC2(C)O)C(=C)C.CC(C)C(=O)C3=C(O)C(=C(O)C(C)(CC=C(C)C)C3=O)CC4C(CCC4(C)O)C(=C)C
20140,20140,CCNCC1(C)CN(C1)c2c(F)cc3C(=O)C(=CN4[C@@H](C)COc2c34)C(=O)O
20141,20141,Cc1cc(C)c(NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl)c(C)c1
20142,20142,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl)cc1
20143,20143,Cc1onc(NS(=O)(=O)c2ccsc2C(=O)Nc3c(C)cc(C)c(CC#N)c3C)c1Cl
20144,20144,CNC(=O)[C@H](Cc1cccc2CCCCc12)NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO
20145,20145,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc2cccs2)C(=O)NO
20146,20146,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
20147,20147,C[C@H]1COc2c(N3CC(C)(C3)N(C)C)c(F)cc4C(=O)C(=CN1c24)C(=O)O
20148,20148,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O
20149,20149,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O
20150,20150,CN[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O
20151,20151,C[C@H]1COc2c(N3CC(C3)N(C)C)c(F)cc4C(=O)C(=CN1c24)C(=O)O
20152,20152,CNC1(C)CN(C1)c2c(F)cc3C(=O)C(=CN4[C@@H](C)COc2c34)C(=O)O
20153,20153,CC1(C)C2CC[C@@]1(CS(=O)(=O)N3CCC4(CC3)CCc5ccccc45)[C@H](C2)N6C(=O)C[C@H](O)C6=O
20154,20154,Nc1nc(O)c2ncn([C@@H]3O[C@H]4C[C@H](O[C@H]4[C@H]3O)C(=O)O)c2n1
20155,20155,OC(=O)CC1=NN(Cc2nc3cc(cc(Cl)c3s2)C(F)(F)F)C(=O)c4ccccc14
20156,20156,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(C#CCn5ncc6ccccc56)sc4n12
20157,20157,C[C@@H](N)C(=O)N[C@H]1CN([C@@H]1C)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20158,20158,C[C@@H](N)C(=O)N[C@@H]1CN([C@H]1C)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20159,20159,C[C@H]1COc2c(N3CC(N)C3)c(F)cc4C(=O)C(=CN1c24)C(=O)O
20160,20160,CCN(CC)CCCC(C)Nc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3cc12
20161,20161,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)C
20162,20162,Nc1nc2CCN(CC=C)CCc2s1
20163,20163,CC1=CN(C2OC(CNC(=O)CC3(C)CC(O)CN3)C=C2)C(=O)NC1=O
20164,20164,CC1=CN(C2OC(CNC(=O)CC3(C)CC(O)CN3C(=O)OC(C)(C)C)C=C2)C(=O)NC1=O
20165,20165,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4c(C)c3c2c1
20166,20166,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN)c4cc3c2c1
20167,20167,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OCc5ccccc5)cc4c3cc12
20168,20168,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3cc12
20169,20169,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c12
20170,20170,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN5CCN(CCCN)CC5)c4cc3c2c1
20171,20171,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)c2ccccc2
20172,20172,CC1(C)C2CC[C@@]1(CS(=O)(=O)N3CCC4(CC3)CCc5ccccc45)[C@H](C2)N6C(=O)C[C@H](N)C6=O
20173,20173,OC(=O)CC1=NN(Cc2nc3cc(cc(F)c3s2)C(F)(F)F)C(=O)c4ccccc14
20174,20174,COc1ccc2C(=NN(Cc3nc4ccccc4s3)C(=O)c2c1)CC(=O)O
20175,20175,Clc1cc2C(=O)N(CCCCCn3c(nc4cc(Cl)c(Cl)cc34)C5CCNCC5)C(=O)c2cc1Cl
20176,20176,Nc1ccc(F)cc1C[S+]([O-])c2nc3ccccc3[nH]2
20177,20177,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO
20178,20178,CNC(=O)[C@@H](NC(=O)[C@H](CCc1ccccc1)CC(=O)NO)c2ccccc2
20179,20179,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4cc3c2c1
20180,20180,Clc1ccc(cc1)N2N=C3C(C=Nc4ccccc34)C2=O
20181,20181,CN(C)CCNc1nccc2c(C)c3[nH]c4ccc(O)cc4c3cc12
20182,20182,CN(C)CCNc1nccc2c(C)c3[nH]c4ccc(OCc5ccccc5)cc4c3cc12
20183,20183,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12
20184,20184,CNC(=O)N1OC(=O)c2ccccc12
20185,20185,CS(=O)(=O)N1OC(=O)c2ccccc12
20186,20186,COc1ccc2[nH]c3c(C)c4ccnc(Nc5ccc(NS(=O)(=O)C)cc5)c4cc3c2c1
20187,20187,CC(C)[C@H](COCc1ccccc1)NC(=O)C(F)(F)[C@H](O)C(Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@@H](NC(=O)OCc4ccccc4)C(C)C
20188,20188,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)c1ccccc1
20189,20189,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)CC(=O)NO)C1CCCCC1
20190,20190,FC(F)(F)C(OC(=O)c1cnccn1)C(F)(F)F
20191,20191,COc1ccc2[nH]c3c(C)c4ccnc(NCCN(C)C)c4cc3c2c1
20192,20192,COc1ccc2[nH]c3c(C)c4ccnc(NCCN)c4cc3c2c1
20193,20193,C[C@@H]1[C@@H](N)CN1c2c(F)cc3C(=O)C(=CN(C4CC4)c3c2Cl)C(=O)O
20194,20194,C[C@@H]1[C@@H](N)CN1c2c(F)cc3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O
20195,20195,COCN1OC(=O)c2ccccc12
20196,20196,C[C@@H]1[C@@H](N)CN1c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20197,20197,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(C)C)C(=O)O
20198,20198,C[C@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(CCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N
20199,20199,O=C(Oc1ccc(cc1)c2ccccc2)c3cnccn3
20200,20200,CC1(C)C2CC[C@@]1(CS(=O)(=O)N3CCC4(CC3)CCc5ccccc45)[C@H](C2)N6C(=O)CC(NCCO)C6=O
20201,20201,Cc1ccc2C(=O)N(Cc3nc4ccccc4s3)N=C(CC(=O)O)c2c1
20202,20202,COC(=O)[C@]1(C)Nc2c(OC(=O)N(C)C)cc3N(C[C@@H](CBr)c3c2C1=O)C(=O)\C=C\c4ccc(OC)cc4
20203,20203,COc1ccc2[nH]c(nc2c1)[S+]([O-])Cc3cc(C)ccc3N
20204,20204,Clc1cc2nc(C3CCNCC3)n(CCN4C(=O)c5ccccc5C4=O)c2cc1Cl
20205,20205,Cc1nc2nc(N)nc(N)c2c(C)c1CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O
20206,20206,CN(C)CCOC(=O)c1cnccn1
20207,20207,FC(F)(F)COC(=O)c1cnccn1
20208,20208,C[C@@H]1[C@H](N)CN1c2c(F)cc3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O
20209,20209,C[C@@H]1[C@@H](N)CN1c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O
20210,20210,CC1C(N)CN1c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O
20211,20211,CN(CCCCCc1ccccc1)CCCc2ccccc2
20212,20212,C(CCNCCCc1ccccc1)CCc2ccccc2
20213,20213,CN(CCCCCc1ccccc1)CCc2ccccc2
20214,20214,CC[C@H](C)[C@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)N[C@@H](CCCNC1=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc4ccc(O)cc4
20215,20215,CC[C@H](C)[C@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)N[C@@H](CCNC1=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc4ccc(O)cc4
20216,20216,CC[C@H](C)[C@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)N[C@@H](CNC1=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc4ccc(O)cc4
20217,20217,CC1C(N)CN1c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20218,20218,CCCOC(=O)c1cnccn1
20219,20219,C=CCOC(=O)c1cnccn1
20220,20220,NC(=O)c1cnccn1
20221,20221,COc1ccc2[nH]c3c(C)c4ccnc(N5CCCCC5)c4cc3c2c1
20222,20222,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(Cc1ccc(O)cc1)Cc2ccc(O)cc2)C(C)C)C(C)C)C(=O)O
20223,20223,CC1C(N)CN1c2c(F)cc3C(=O)C(=CN(C4CC4)c3c2Cl)C(=O)O
20224,20224,C(CCNCCc1ccccc1)CCc2ccccc2
20225,20225,C[C@@H]1[C@@H](N)CN1c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
20226,20226,ICCCCCNC(=O)N1OC(=O)c2ccccc12
20227,20227,CC(=O)OCN1OC(=O)c2ccccc12
20228,20228,CC1(C)OB(OC1(C)C)C(CCCCl)P(=O)(O)O
20229,20229,OB(O)CP(=O)(O)O
20230,20230,Cc1ccc(cc1)S(=O)(=O)N[C@H]2CC\C(=N/OCC3CCCCC3)\[C@@H]2C\C=C/CCCC(=O)O
20231,20231,C[C@H](NC(=O)[C@@H](S)CCc1ccccc1)C(=O)N2CCCC2C(=O)O
20232,20232,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CCC(=O)O)NC(=O)CCc3ccc(OP(=O)(O)O)cc3
20233,20233,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(CCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N
20234,20234,Fc1c(F)c(F)c(OC(=O)c2cnccn2)c(F)c1F
20235,20235,OC(=O)CCC\C=C/C[C@@H]1[C@H](CC/C/1=N\OCc2ccc(cc2)C(F)(F)F)NS(=O)(=O)c3ccc(Cl)cc3
20236,20236,[O-][N+](=O)c1cccc(\C=N\NC(=O)Cn2c(nc3cc(Cl)c(Cl)cc23)C4CCNCC4)c1
20237,20237,CC(C)N(C1=NCCN1)c2c(Br)cccc2Br
20238,20238,CC1(C)C2CC[C@@]1(CS(=O)(=O)N3CCC4(CC3)CCc5ccccc45)[C@H](C2)N6C(=O)CC(NCC(=O)O)C6=O
20239,20239,OC(=O)CC\N=C(/S)\NNC(=O)Cn1c(nc2cc(Cl)c(Cl)cc12)C3CCNCC3
20240,20240,O=C1C2C=Nc3ccccc3C2=NN1c4ccccc4
20241,20241,CC(C)c1cccc2c(Cl)cc(nc12)c3ccc([nH]3)c4ccc(cc4)C(=O)O
20242,20242,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N2CCCC2
20243,20243,CC[C@@H](C)[C@H](NC(=O)[C@@H](S)c1ccccc1)C(=O)N2CCCC2C(=O)O
20244,20244,CC[C@@H](C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N2CCCC2C(=O)O
20245,20245,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](S)CCc3ccccc3
20246,20246,CN(C)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)CCCCOc3c4OC(=O)C=Cc4cc5ccoc35)cn2C)cn1C
20247,20247,COc1ccc2[nH]c3c(C)c4ccnc(NCCCn5ccnc5)c4cc3c2c1
20248,20248,Cc1c2ccnc(NCCCN)c2cc3c4cc(OCc5ccccc5)ccc4[nH]c13
20249,20249,COP(=O)(CC1OC(C)(C)C(C)(C)O1)OC
20250,20250,CC(C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N2CCCC2C(=O)O
20251,20251,CC(C)(NC(=O)[C@@H](S)CCc1ccccc1)C(=O)N2CCCC2C(=O)O
20252,20252,CN(CCCCCc1ccccc1)Cc2ccccc2
20253,20253,C(CCNCc1ccccc1)CCc2ccccc2
20254,20254,Oc1onc2ccccc12
20255,20255,C(CCc1ccccc1)CNCCc2ccccc2
20256,20256,CC(C)[C@@H](COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](NC(=O)OCc4ccccc4)C(C)C
20257,20257,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O
20258,20258,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]2CCCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CC(=O)N2)NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc4ccc(O)cc4)C(=O)N[C@@H](CCCCN)C(=O)O
20259,20259,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]2CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CC(=O)N2)NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc4ccc(O)cc4)C(=O)N[C@@H](CCCCN)C(=O)O
20260,20260,CC1(C)OB(CP(=O)(O)O)OC1(C)C
20261,20261,CC(NCc1ccccc1N)c2ccccc2
20262,20262,CC(NCc1ccc(N)cc1)c2ccccc2
20263,20263,Cc1ccc(cc1)S(=O)(=O)N[C@H]2CC[C@H](O)[C@@H]2C\C=C/CCC(=O)O
20264,20264,CC[C@@H](C)[C@H](NC(=O)[C@@H](S)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
20265,20265,Clc1cc2nc(C3CCNCC3)n(CC(=O)N\N=C\c4ccncc4)c2cc1Cl
20266,20266,COc1cc(\C=N\NC(=O)Cn2c(nc3cc(Cl)c(Cl)cc23)C4CCNCC4)cc(c1O)[N+](=O)[O-]
20267,20267,Cc1cccc2C(=NN(Cc3nc4ccccc4s3)C(=O)c12)CC(=O)O
20268,20268,C[C@H](Cc1ccccc1)N(C)CCc2ccccc2
20269,20269,C(CCCNCc1ccccc1)CCCc2ccccc2
20270,20270,CO[C@H](NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc3ccccc3)C(C)C)C(C)C
20271,20271,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc2ccc(OCc3ccccc3)cc2)C(=O)C(F)(F)C(=O)N[C@@H](COCc4ccccc4)c5ccccc5
20272,20272,CC(C)CNC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc3ccccc3)C(C)C
20273,20273,NC1=NC(=O)N(C=C1)[C@@H]2C(F)C(CO)[C@@H]2CO
20274,20274,CC(C)c1cccc2c(C)cc(nc12)c3ccc([nH]3)c4ccc(cc4)C(=O)O
20275,20275,CNc1ccc(cc1)C(=O)NCc2ccccc2
20276,20276,CCc1cc(nc2c(cccc12)C(C)C)c3ccc([nH]3)c4ccc(cc4)C(=O)O
20277,20277,CC[C@H](C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O
20278,20278,C(CCNCCCCc1ccccc1)CCc2ccccc2
20279,20279,CC(C)[C@H](NC(=O)[C@@H](S)CCc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O
20280,20280,CC(NC(=O)c1ccc(N)cc1)c2ccc(C)cc2
20281,20281,CC(NC(=O)c1ccccc1)c2ccccc2
20282,20282,CCOC(=O)Nc1ccc(cc1)C(=O)NC(C)c2ccccc2
20283,20283,OC[C@H]1C(F)[C@H](C1CO)N2C=C(\C=C\Br)C(=O)NC2=O
20284,20284,OC[C@H]1C(F)[C@H](C1CO)N2C=C(\C=C\I)C(=O)NC2=O
20285,20285,CC(C)[C@H](NC(=O)[C@@H](S)C(C)c1ccccc1)C(=O)N2CCCC[C@H]2C(=O)O
20286,20286,CC(C)c1cccc2c(cc(nc12)c3ccc([nH]3)c4ccc(cc4)C(=O)O)c5ccccc5
20287,20287,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(c1ccccc1)c2ccccc2)C(C)C)C(C)C)C(=O)O
20288,20288,COc1ccc(SC)c2CCC(N)Cc12
20289,20289,OC(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](S)Cc3ccccc3
20290,20290,COC(=O)[C@@H]([C@H]1CCCCN1C)c2ccccc2
20291,20291,CCCCCC(B1OC(C)(C)C(C)(C)O1)P(=O)(O)O
20292,20292,OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc2ccccc2
20293,20293,CC(C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2CCCCC2)C(=O)O
20294,20294,CCC(NC(=O)c1ccc(N)cc1)c2ccccc2
20295,20295,CCN(CC)C(=O)C1=C(N)C(=O)C(=C2Oc3c(C)c(OCC4CO4)cc(C(=O)N(CC)CC)c3N=C12)C
20296,20296,CNCc1ccc(cc1)C(=O)NC(C)c2ccccc2
20297,20297,C(CCc1ccccc1)CNCc2ccccc2
